name,gender
Sigytas,male
Silvėrijus,male
Simijonas,male
Stanyslovas,male
Staponas,male
Stepanas,male
Svajunas,male
Samson,male
Samuel,male
Santars,male
Santiago,male
Sarunas,male
Scharunas,male
Sebastian,male
Serafim,male
Sergij,male
Severin,male
Sigizmund,male
Silvestr,male
Simeon,male
Simon,male
Spiridon,male
Stanislav,male
Stanislov,male
Stas,male
Stepon,male
Sabinà,female
Sabrinà,female
Safijà,female
Safyrà,female
Sagrãrija,female
Sáima,female
Sáimona,female
Sãlė,female
Saliãmonė,female
Saliomà,female
Saliõmė,female
Saliomė́ja,female
Salomė́ja,female
Salòmija,female
Sálva,female
Sálvė,female
Sálvija,female
Salvìnija,female
Samánta,female
Samántė,female
Sãmija,female
Samuelà,female
Sanà,female
Sánda,female
Sándė,female
Sándija,female
Sandingà,female
Sándra,female
Sándrė,female
Sándvina,female
Sánga,female
Sangáilė,female
Sángeda,female
Sãnija,female
Sánrimė,female
Sánsa,female
Sánta,female
Santarà,female
Sántarė,female
Sántautė,female
Sarà,female
Satùrna,female
Saturninà,female
Saugà,female
Saũgė,female
Saugirdà,female
Saulenà,female
Saulẽnė,female
Saulẽnija,female
Sáulė,female
Saulė́ja,female
Sáulija,female
Saulinà,female
Saulità,female
Saulùtė,female
Savanà,female
Savèlija,female
Savèrija,female
Sãvija,female
Savinà,female
Scholãstika,female
Schòlė,female
Seirà,female
Selà,female
Selemonà,female
Selemõnė,female
Selenà,female
Sèlė,female
Selė́nė,female
Sèlija,female
Selinà,female
Sèlma,female
Serafimà,female
Serafinà,female
Serapinà,female
Serenà,female
Sesìlija,female
Sevà,female
Severà,female
Sevèrija,female
Severinà,female
Sevìlė,female
Sevìlija,female
Sė́lija,female
Sibìlė,female
Sicìlija,female
Sidà,female
Sìdabrė,female
Sidonà,female
Sidònė,female
Sidònija,female
Sigà,female
Sigismùnda,female
Sigità,female
Sigizmùnda,female
Sìgnė,female
Sigridà,female
Silà,female
Sìlija,female
Sìlva,female
Silvanà,female
Silvèrija,female
Silvestrà,female
Sìlvija,female
Simà,female
Sìmanė,female
Simantà,female
Sìmantė,female
Simeonà,female
Simė́ja,female
Simonà,female
Sìmonė,female
Simplìcija,female
Sìndija,female
Sinklitìkija,female
Sìnotė,female
Sìnta,female
Sìntautė,female
Sìntė,female
Sìntija,female
Sirà,female
Sìrmantė,female
Sìrta,female
Sìrtautė,female
Sirtaũtija,female
Sìrvydė,female
Sýmantė,female
Skáida,female
Skáidra,female
Skaĩdrė,female
Skaidruõlė,female
Skaidrū́nė,female
Skáista,female
Skaĩstė,female
Skaistùtė,female
Skajà,female
Skálmantė,female
Skal̃vė,female
Skarlètė,female
Skaudvìlė,female
Skinà,female
Skìnija,female
Skirgáilė,female
Skìrma,female
Skirmantà,female
Skìrmantė,female
Skolãstika,female
Skòlė,female
Skómantė,female
Slavà,female
Slãvija,female
Smilà,female
Smìlga,female
Smìlgė,female
Smìltė,female
Smil̃tija,female
Snaĩgė,female
Snaiguõlė,female
Snaigū́nė,female
Snandùlija,female
Snežanà,female
Sniegà,female
Sniẽgena,female
Sniẽgenė,female
Sniẽgė,female
Snieguõlė,female
Sòfija,female
Solomònija,female
Solveigà,female
Soterà,female
Stanislavà,female
Stanìslova,female
Stãsė,female
Stefà,female
Stefãnija,female
Steĩgvė,female
Steigvìlė,female
Steinà,female
Stelà,female
Stèlė,female
Stepà,female
Stepãnija,female
Stẽpė,female
Stẽponė,female
Stinà,female
Sulamità,female
Svajà,female
Svajõnė,female
Svajùtė,female
Svajū́nė,female
Svetà,female
Svetlanà,female
Salamonija,female
Saliomija,female
Salomieja,female
Salomonija,female
Savėrija,female
Saverina,female
Secilija,female
Sedonija,female
Seglitinija,female
Sekletinija,female
Seklitikija,female
Seliomėja,female
Seliomija,female
Selverija,female
Selvestra,female
Sigyta,female
Siklicinija,female
Siklitinija,female
Silvėrija,female
Sylvija,female
Siverija,female
Skolestika,female
Skoliastika,female
Slamonija,female
Slomonija,female
Snėgena,female
Sneguolė,female
Solomėja,female
Solomija,female
Spudencija,female
Stafanija,female
Stapanija,female
Staponė,female
Stėfanija,female
Stepanė,female
Sufija,female
Svėtlana,female
Safia,female
Saliomeja,female
Salomeja,female
Samantha,female
Samiya,female
Saniya,female
Sarlote,female
Saule,female
Scarlett,female
Sharlota,female
Sharlote,female
Sharlotta,female
Sibile,female
Signe,female
Silvia,female
Simone,female
Sintia,female
Skaiste,female
Smilte,female
Sofia,female
Solveig,female
Sophia,female
Sophiya,female
Stase,female
Stefania,female
Stella,female
Stepania,female
Šaltìnis,male
Šarū́nas,male
Šer̃kšnas,male
Šiaũrius,male
Šiaurỹs,male
Šviedrỹs,male
Švitrigáila,male
Švìtris,male
Švitrỹs,male
Švedrys,male
Šarunas,male
Šãdija,female
Šalnà,female
Šal̃nė,female
Šámsija,female
Šarlotà,female
Šarlòtė,female
Šarū́nė,female
Šatrijà,female
Šiáurė,female
Šìlė,female
Šviesà,female
Šviẽsė,female
Šviesuõlė,female
Švitrà,female
Švìtrė,female
Švitrigáilė,female
Štefanija,female
Tãdas,male
Táironas,male
Tãjus,male
Tãlijus,male
Tãlis,male
Tãlius,male
Tamãras,male
Tamerlãnas,male
Tamõšis,male
Tamõšius,male
Tãnas,male
Tãnius,male
Tarãsijus,male
Tãrijus,male
Tarìmantas,male
Tãris,male
Tar̃vilas,male
Tar̃vinas,male
Tar̃vydas,male
Taũčius,male
Taũmantas,male
Taũragis,male
Taũragnas,male
Taũras,male
Taurìdas,male
Táurijus,male
Taũrimas,male
Taũris,male
Taũrius,male
Taũtas,male
Taũtginas,male
Taũtgintas,male
Taũtgirdas,male
Taũtis,male
Taũtkantas,male
Taũtmilas,male
Taũtminas,male
Taũtrimas,male
Taũtvaidas,male
Taũtvaldas,male
Taũtvidas,male
Tautvilà,male
Taũtvilas,male
Tautvìlis,male
Tautvìlius,male
Taũtvis,male
Taũtvydas,male
Tãvijus,male
Tèdas,male
Teĩsas,male
Teĩsis,male
Teĩsius,male
Teisùtis,male
Telesfòras,male
Teodòras,male
Teodòzijus,male
Teofìlas,male
Teofìlijus,male
Teofìlis,male
Teofìlius,male
Tereñtijus,male
Tė́jas,male
Tė̃jus,male
Tibèrijus,male
Tìdas,male
Tìjus,male
Tìlas,male
Tìlis,male
Tìlius,male
Tìlmanas,male
Tìlmantas,male
Tìmas,male
Tìmis,male
Tìmonas,male
Tìmotas,male
Timotiẽjus,male
Tìmotis,male
Timū̃ras,male
Tìnas,male
Titãnas,male
Tìtas,male
Tobìjas,male
Tòlijus,male
Tòlis,male
Tòlius,male
Tolỹs,male
Tólmantas,male
Tólminas,male
Tólmintas,male
Tólvaldas,male
Tólvidas,male
Tólvinas,male
Tólvydas,male
Tòmantas,male
Tòmas,male
Tòmis,male
Tònis,male
Tònius,male
Topìlis,male
Tòras,male
Tòris,male
Tòrvaldas,male
Traidẽnis,male
Trifìlijus,male
Trifònas,male
Tristãnas,male
Tùlgaudas,male
Tùlmanas,male
Tùlminas,male
Tùmas,male
Tvìrmantas,male
Tadaušas,male
Telesporas,male
Telisforas,male
Timatis,male
Timuras,male
Tad,male
Tairon,male
Tamerlan,male
Telesfor,male
Teodor,male
Teofil,male
Theodor,male
Thomas,male
Thor,male
Thoras,male
Tim,male
Timo,male
Timūr,male
Timur,male
Tit,male
Tom,male
Toms,male
Tony,male
Tristan,male
Tabità,female
Tãdė,female
Tãdija,female
Taikà,female
Taisà,female
Taìsija,female
Tajà,female
Tãlė,female
Tãlija,female
Talità,female
Tamà,female
Tamarà,female
Tãnė,female
Tanzìlija,female
Tarà,female
Tãrija,female
Tarvìlė,female
Tãsija,female
Tãtija,female
Tatjanà,female
Táura,female
Taũrė,female
Taurijà,female
Taurimà,female
Taũtė,female
Tautgáilė,female
Taũtgina,female
Taũtginė,female
Taũtgintė,female
Tautmìlė,female
Tautvaldà,female
Taũtvaldė,female
Tautvidà,female
Tautvìlė,female
Tautvydà,female
Taũtvydė,female
Tãvija,female
Teklà,female
Tẽklė,female
Telesforà,female
Teodorà,female
Teodòsija,female
Teodòzija,female
Teofãnija,female
Teofìlė,female
Teofìlija,female
Terà,female
Teresà,female
Terèsė,female
Terèzija,female
Tesà,female
Tèsė,female
Tė́ja,female
Tianà,female
Tijà,female
Tilà,female
Tìlda,female
Tìldė,female
Tìlė,female
Tìlija,female
Tìlmantė,female
Tilvydà,female
Timà,female
Timė́ja,female
Timonà,female
Tìmonė,female
Tinà,female
Tità,female
Titãnija,female
Tólmantė,female
Tólminė,female
Tolvaidà,female
Tólvina,female
Tolvydà,female
Tólvydė,female
Tomà,female
Tòmantė,female
Tomìlė,female
Tònė,female
Tònija,female
Topìlė,female
Torà,female
Tóva,female
Tóvė,female
Tujà,female
Tùlė,female
Tùlija,female
Tuvà,female
Tūlà,female
Tafilija,female
Taresė,female
Tėklė,female
Terėsa,female
Terėsė,female
Tifilija,female
Timeja,female
Tofilija,female
Tabitha,female
Tajisija,female
Talia,female
Tane,female
Teya,female
Teja,female
Tekle,female
Teofilia,female
Terese,female
Tessa,female
Thea,female
Tia,female
Tiya,female
Ūdrỹs,male
Ùgnius,male
Ū̃kas,male
Ùlpijus,male
Ùlrikas,male
Úogintas,male
Úosis,male
Ùpius,male
Ū̃partas,male
Ùrbonas,male
Urièlis,male
Ùrtas,male
Ùrtis,male
Ùvis,male
Uvidijus,male
Uvinalijus,male
Ugmìlė,female
Ùgnė,female
Ugnė́ja,female
Ùgnija,female
Ugnìs,female
Ūkà,female
Ū́kana,female
Ulà,female
Ùlė,female
Ulianà,female
Ùlija,female
Ulijonà,female
Ùlrika,female
Ùlrikė,female
Ūlà,female
Umà,female
Unà,female
Ùnda,female
Undinà,female
Undìnė,female
Ùnė,female
Úogė,female
Úoginta,female
Uolà,female
Ùpė,female
Upė́ja,female
Upýna,female
Urãnija,female
Ursinà,female
Ùrša,female
Ùršė,female
Uršulà,female
Uršùlė,female
Uršulinà,female
Ùrta,female
Ùrtė,female
Urtė́ja,female
Ustinija,female
Utolija,female
Uvidija,female
Ugne,female
Ulla,female
Une,female
Upe,female
Urte,female
Vãcas,male
Vãcis,male
Vãcius,male
Vacỹs,male
Vãclas,male
Vãclavas,male
Vãclovas,male
Vaĩdaras,male
Váidas,male
Vaĩdaugas,male
Vaidẽnis,male
Váidginas,male
Vaidilà,male
Vaidìlas,male
Vaidìmantas,male
Vaĩdingas,male
Váidis,male
Váidmantas,male
Váidminas,male
Váidotas,male
Vaĩdrimas,male
Vaĩdrius,male
Vaĩgandas,male
Vaĩgaudas,male
Vaĩgintas,male
Vaĩgirdas,male
Vaĩgydas,male
Vaĩmindas,male
Vaĩmintas,male
Vaĩnas,male
Vainìbutas,male
Vaĩnis,male
Vaĩnius,male
Vaĩnoras,male
Vaĩnotas,male
Vainỹs,male
Vaĩsvydas,male
Vaĩšviltas,male
Vaĩšvydas,male
Vaĩtautas,male
Vaitiẽkas,male
Vaitiẽkus,male
Váitvilas,male
Váivas,male
Váivis,male
Vaĩvydas,male
Vaĩžgantas,male
Vãkaras,male
Vakãrijus,male
Vakãris,male
Vakãrius,male
Váldas,male
Valdemãras,male
Valdìmantas,male
Valdìmas,male
Val̃dis,male
Valdỹs,male
Valdõnas,male
Vãlentas,male
Valentìnas,male
Valèras,male
Valeriãnas,male
Valerijõnas,male
Valèrijus,male
Valèris,male
Valèrius,male
Vãlis,male
Vãlius,male
Valỹs,male
Val̃mantas,male
Válteras,male
Válteris,male
Vandalìnas,male
Vandãlius,male
Vañdis,male
Var̃daras,male
Varsanòfijus,male
Vasãris,male
Vasìlijus,male
Vasìlius,male
Venáncijus,male
Venántas,male
Vènas,male
Vendelìnas,male
Venècijus,male
Venerándas,male
Vènius,male
Vèras,male
Verènas,male
Vergìlijus,male
Vergìnijus,male
Vèrneris,male
Vèstas,male
Vestìnas,male
Vė́jas,male
Vė́jus,male
Vė́tris,male
Vìdas,male
Vìdgaudas,male
Vìdijus,male
Vidìmantas,male
Vidìminas,male
Vìdis,male
Vidìtas,male
Vìdmanas,male
Vìdmantas,male
Vìdmantis,male
Vìdmas,male
Vìdminas,male
Vidùtis,male
Vidū́nas,male
Vìdvaldas,male
Vidvìlius,male
Vìdvydas,male
Víentautas,male
Viẽstartas,male
Víesulas,male
Viẽštautas,male
Vìgas,male
Vigìlijus,male
Vigìmantas,male
Vigìmintas,male
Vìgis,male
Vìgmanas,male
Vìgmantas,male
Vìjas,male
Vìjus,male
Vikãrijus,male
Vìkas,male
Vikeñtijus,male
Vìkis,male
Vìktas,male
Vìktoras,male
Viktòrijus,male
Viktorìnas,male
Vìktorius,male
Vìlas,male
Vìlbertas,male
Vìldaras,male
Vìldas,male
Vìldaugas,male
Vìldijus,male
Vìldoras,male
Vilfrèdas,male
Vilgáila,male
Vìlgailas,male
Vìlgardas,male
Vìlgaudas,male
Vilgìmantas,male
Vilgìmas,male
Vìlgintas,male
Vìlgirdas,male
Vìlhelmas,male
Viligáila,male
Viligaĩlis,male
Vìlijus,male
Vilìmanas,male
Vilìmantas,male
Vìlimas,male
Vìlis,male
Vìlius,male
Vìljamas,male
Vìlmanas,male
Vìlmantas,male
Vìlmantis,male
Vìlmas,male
Vìlminas,male
Vìlmis,male
Vil̃nis,male
Vìlnius,male
Vilòrijus,male
Vìltaras,male
Vìltautas,male
Viltẽnis,male
Vìltvidas,male
Vìnas,male
Viñcas,male
Vinceñtas,male
Vinceñtijus,male
Vìndaugas,male
Vìngas,male
Vìngaudas,male
Vìngintas,male
Vìngirdas,male
Vìnis,male
Vìnmantas,male
Vìntaras,male
Vìntartas,male
Vìntautas,male
Vìrbutas,male
Vìrgandas,male
Vìrgantas,male
Vìrgardas,male
Vìrgas,male
Vìrgaudas,male
Virgìlijus,male
Virgìmantas,male
Vìrgindas,male
Virgìnijus,male
Vìrgintas,male
Vìrgirdas,male
Vìrgis,male
Vìrgius,male
Vìrkantas,male
Vìrmantas,male
Vìrvaldas,male
Vìsalgas,male
Visgáila,male
Vìsgardas,male
Vìsgaudas,male
Vìsgirdas,male
Vìskantas,male
Vìsmantas,male
Vìsvaldas,male
Vìsvaldis,male
Vìsvidas,male
Vìsvydas,male
Vitãlijus,male
Vitãlis,male
Vitãlius,male
Vìtas,male
Vìtis,male
Vitòrijas,male
Výdaugas,male
Vydẽnis,male
Výdgantas,male
Výdgardas,male
Vydìmantas,male
Výdmantas,male
Výdminas,male
Výdmintas,male
Vydū́nas,male
Vygáila,male
Výgailas,male
Výgandas,male
Výgantas,male
Výgardas,male
Výgas,male
Výgaudas,male
Vygìmantas,male
Výgindas,male
Výgintas,male
Výgintis,male
Výgirdas,male
Výgis,male
Výgmantas,male
Výgminas,male
Výgundas,male
Výkantas,male
Výkentas,male
Výkintas,male
Výktautas,male
Výliaudas,male
Vỹlis,male
Vỹlius,male
Výmantas,male
Výtaras,male
Výtarius,male
Výtartas,male
Vytáuras,male
Výtautas,male
Vytẽnis,male
Vyturỹs,male
Výdas,male
Výdautas,male
Výtas,male
Výtis,male
Vlãdas,male
Vladìmiras,male
Vlãdis,male
Vladìslavas,male
Vladìslovas,male
Vlãsijus,male
Voldemãras,male
Vòldis,male
Valantinas,male
Valėrijus,male
Valierijus,male
Vanancijus,male
Vejas,male
Venacijus,male
Venalijus,male
Vergenijus,male
Vicentas,male
Videmantas,male
Vidymantas,male
Vienalijus,male
Vigantas,male
Vigaudas,male
Vigintas,male
Vikantas,male
Vikintas,male
Viktaras,male
Vyktoras,male
Vilgelmas,male
Vilgelminas,male
Vinalijus,male
Vinantas,male
Vyrgaudas,male
Virgylijus,male
Vyrgilijus,male
Vyrmantas,male
Vysmantas,male
Vysvaldas,male
Vytalijus,male
Vytalis,male
Vytalius,male
Vitautas,male
Vitavtas,male
Vytavtas,male
Vitovtas,male
Vytovtas,male
Vnifantijus,male
Vosilijus,male
Vaclav,male
Vaclov,male
Valdemar,male
Valdemars,male
Valent,male
Valentin,male
Valentino,male
Valerij,male
Valter,male
Vasilij,male
Vasilijs,male
Victor,male
Victoras,male
Vidmants,male
Viktor,male
Viktorij,male
Vil,male
Vilhelm,male
Viljam,male
Vincent,male
Vit,male
Vitalij,male
Vytaut,male
Vytauto,male
Vitauts,male
Vytauts,male
Vitovt,male
Vlad,male
Vladimir,male
Vladislav,male
Vladislov,male
Voldemar,male
Vãcė,female
Vaclavà,female
Vãclova,female
Vãclovė,female
Váida,female
Vaidẽnė,female
Váidė,female
Váidilė,female
Vaidilùtė,female
Vaidìmantė,female
Vaidmìlė,female
Váidmina,female
Váidminė,female
Vaidõnė,female
Vaidorà,female
Váidota,female
Váidotė,female
Vaidvìlė,female
Vaigà,female
Vaigáilė,female
Vaĩgandė,female
Vaĩgė,female
Vaĩginta,female
Vaĩgintė,female
Vaĩmantė,female
Vainetà,female
Vaĩnė,female
Vaĩnora,female
Vaĩnorė,female
Vaĩsvydė,female
Váiva,female
Vaividà,female
Vaivorà,female
Vaivórykštė,female
Vaĩžgantė,female
Vakãrė,female
Valà,female
Válda,female
Valdemarà,female
Val̃dė,female
Valdìmana,female
Valdonà,female
Valdõnė,female
Valentà,female
Valentinà,female
Valèrė,female
Valerianà,female
Valèrija,female
Valerijonà,female
Vãlė,female
Valià,female
Valmà,female
Val̃mantė,female
Val̃mina,female
Valterà,female
Vánda,female
Vandalinà,female
Vandẽnė,female
Vanesà,female
Varãkija,female
Vardà,female
Var̃gina,female
Varìnija,female
Varvarà,female
Vãsara,female
Vasãrė,female
Vasilisà,female
Vèlija,female
Vélta,female
Vel̃tė,female
Venà,female
Venáncija,female
Venánta,female
Venècija,female
Veneránda,female
Vènė,female
Ventà,female
Veñtė,female
Verà,female
Verdẽnė,female
Verenà,female
Vèrė,female
Vergìlija,female
Vergìnija,female
Veridianà,female
Verònija,female
Verònika,female
Veslavà,female
Vestà,female
Vestinà,female
Vetà,female
Vetustà,female
Vė́ja,female
Vė́tra,female
Vė́trė,female
Vėtrū́nė,female
Vidà,female
Videtà,female
Vìdė,female
Vidgáilė,female
Vìdija,female
Vidìmanta,female
Vidìmantė,female
Vidiminà,female
Vidità,female
Vidmà,female
Vidmanà,female
Vidmantà,female
Vìdmantė,female
Vìdmina,female
Vìdminė,female
Vidõnė,female
Vidùtė,female
Vidùtija,female
Vidvìlė,female
Vigà,female
Vigìlija,female
Vigìmanta,female
Vijà,female
Vijolà,female
Vijõlė,female
Vijū̃nė,female
Vikà,female
Vikeñtija,female
Viktà,female
Vìktė,female
Viktorà,female
Vìktorė,female
Viktòrija,female
Viktorinà,female
Vilà,female
Viletà,female
Vìlė,female
Vìlga,female
Vilgáilė,female
Vìlgaudė,female
Vilgènija,female
Vilgimà,female
Vilgìmantė,female
Vìlgintė,female
Vilgùstė,female
Vìlhelma,female
Vilhelminà,female
Vilidà,female
Viligáilė,female
Vìlija,female
Vilijetà,female
Vilìmanta,female
Vilìmantė,female
Vìlma,female
Vìlmanė,female
Vilmantà,female
Vìlmantė,female
Vilmañtija,female
Vilmetà,female
Vìlmina,female
Vilmìnija,female
Vil̃nė,female
Vìlnia,female
Vilnijà,female
Vìlta,female
Viltarà,female
Vìltarė,female
Viltautà,female
Vìltautė,female
Viltẽnė,female
Vìltė,female
Viltė́ja,female
Viltìs,female
Vìlvidė,female
Vinà,female
Vincà,female
Vincentà,female
Vinceñtė,female
Vincentinà,female
Viñcė,female
Vìnga,female
Vingáilė,female
Vìngaudė,female
Vingėlà,female
Vingìlė,female
Vìngra,female
Vìntarė,female
Violà,female
Violetà,female
Viòlė,female
Virà,female
Virdžìnija,female
Vìrga,female
Virgáilė,female
Virgaudà,female
Vìrgaudė,female
Vìrgeda,female
Vìrgė,female
Virgìlija,female
Virgìnija,female
Vìrginta,female
Vìrma,female
Virmantà,female
Vìrmantė,female
Vìrmina,female
Virsãvija,female
Visatà,female
Visgáilė,female
Vìskantė,female
Vìskintė,female
Vismà,female
Vismantà,female
Vìsmantė,female
Vismìlė,female
Visvaldà,female
Vìsvaldė,female
Visvìlė,female
Vità,female
Vitãlė,female
Vitãlija,female
Vìtė,female
Vitòrija,female
Vivà,female
Vivianà,female
Vìvija,female
Vydẽnė,female
Výdija,female
Výdmantė,female
Výdmina,female
Výga,female
Vygáilė,female
Výgandė,female
Vygantà,female
Výgantė,female
Výgaudė,female
Výginta,female
Výgintė,female
Výka,female
Výkantė,female
Výkinta,female
Výkintė,female
Výlė,female
Výtarė,female
Vytáurė,female
Vytautà,female
Výtautė,female
Vytẽnė,female
Výda,female
Výdė,female
Výta,female
Výtė,female
Vladà,female
Vlãdė,female
Vladislavà,female
Vladìslova,female
Voldemarà,female
Volungė̃,female
Võruta,female
Valduonė,female
Valėntina,female
Valėrija,female
Valierija,female
Varonika,female
Velerija,female
Vėra,female
Verdženija,female
Vergenija,female
Verionika,female
Vėronika,female
Versavija,female
Vicenta,female
Vicentina,female
Vidzija,female
Vigantė,female
Vygilija,female
Vigintė,female
Vikantė,female
Vikintė,female
Vyktorija,female
Vilgelma,female
Vilgelmina,female
Vylija,female
Vilkelmina,female
Vylma,female
Vinanta,female
Violėta,female
Virgynija,female
Viržinija,female
Vytalė,female
Vytalija,female
Vitautė,female
Vaidote,female
Vakare,female
Valde,female
Vale,female
Valeria,female
Vanessa,female
Verginia,female
Veronica,female
Victoria,female
Victorija,female
Viktoria,female
Vilia,female
Vilte,female
Vince,female
Violet,female
Virgilia,female
Virginia,female
Vitalia,female
Vytaute,female
Vite,female
Vittorija,female
Vlade,female
Zachãrijas,male
Zachãrijus,male
Zakãras,male
Zakãrijas,male
Zakãrijus,male
Zbìgnevas,male
Zbìgnis,male
Zbìgnius,male
Zefirìnas,male
Zènas,male
Zènis,male
Zènius,male
Zenỹs,male
Zenòbijus,male
Zènonas,male
Zìdas,male
Zìdoras,male
Zìdorius,male
Zìgfridas,male
Zìgmantas,male
Zìgmas,male
Zinaìdas,male
Zìnas,male
Zìnius,male
Zinòvijus,male
Zìtas,male
Zýgfridas,male
Zòtikas,male
Zanonas,male
Zbignėvas,male
Zeferinas,male
Zėnius,male
Zėnonas,male
Zigmontas,male
Zacharij,male
Zenon,male
Zigfrid,male
Zigmant,male
Zabelà,female
Zabèlė,female
Zaidà,female
Zãkija,female
Zanà,female
Zãnė,female
Zarislavà,female
Zefirinà,female
Zelmà,female
Zenà,female
Zènė,female
Zenòbija,female
Zènona,female
Zènonė,female
Zidònija,female
Zìgfrida,female
Zigmà,female
Zigmantà,female
Zìgmantė,female
Zijà,female
Zìlvija,female
Zinà,female
Zinaidà,female
Zìnė,female
Zinòvija,female
Zità,female
Zýgfrida,female
Zýlė,female
Zlatà,female
Zlatislavà,female
Zòfija,female
Zojà,female
Zòlda,female
Zòsė,female
Zùlchija,female
Zùlfija,female
Zuzanà,female
Zuzãnė,female
Zanona,female
Zanovija,female
Zeferina,female
Zenabija,female
Zėnė,female
Zenovija,female
Zienovija,female
Zinavija,female
Zinobija,female
Zinofija,female
Zopija,female
Zuofija,female
Zūzana,female
Zene,female
Zydre,female
Zofia,female
Zose,female
Žãdmantas,male
Žãdvidas,male
Žãdvydas,male
Žaĩbas,male
Žálgiris,male
Žálvyris,male
Žãnas,male
Žãnis,male
Žeĩmantas,male
Žiburỹs,male
Žiedū́nas,male
Žil̃vinas,male
Žilvìtis,male
Žìngirdas,male
Žìntautas,male
Živìlis,male
Živìlius,male
Žýbartas,male
Žỹdrius,male
Žydrū́nas,male
Žýgantas,male
Žýgaudas,male
Žygìmantas,male
Žýgintas,male
Žýgirdas,male
Žỹgis,male
Žýmantas,male
Žývardas,male
Žvaigždýnas,male
Žvaĩgždžius,male
Žvainỹs,male
Žvìtrius,male
Žibartas,male
Žydrunas,male
Židrūnas,male
Žigaudas,male
Žigimantas,male
Žigymantas,male
Žigintas,male
Žilvynas,male
Žimantas,male
Žãdmantė,female
Žãdmina,female
Žadvìlė,female
Žãdvydė,female
Žanà,female
Žarà,female
Žarijà,female
Žavintà,female
Žavità,female
Žeĩmantė,female
Žeĩminta,female
Žeividà,female
Žẽmė,female
Žeminà,female
Žémuogė,female
Žemýna,female
Žibà,female
Žibuõklė,female
Žibuõlė,female
Žíeda,female
Žíedė,female
Žiedū́na,female
Žiedū́nė,female
Žilvà,female
Žil̃vija,female
Žil̃vina,female
Žil̃vinė,female
Žilvità,female
Žinà,female
Žìntautė,female
Živìlė,female
Živìlija,female
Žydrà,female
Žỹdrija,female
Žydrinà,female
Žydrỹnė,female
Žydronà,female
Žydrõnė,female
Žydrõnija,female
Žydruõlė,female
Žydrū́na,female
Žydrū́nė,female
Žýgeda,female
Žygìmanta,female
Žygìmantė,female
Žýginta,female
Žýgintė,female
Žýgmantė,female
Žýmantė,female
Žyvìlė,female
Žỹdrė,female
Žvaigždė̃,female
Ženobija,female
Židrė,female
Židronė,female
Žydrunė,female
Židrūnė,female
Žiginta,female
Žimantė,female
Ževile,female
